id,codigo_curriculo,codigo_ingresso,periodo_ingresso,forma_ingresso,codigo_evasao,forma_evasao,periodo_evasao,evadiu_periodo,forma_saida,acao_afirmativa,tipo_reserva_vagas,forma_reserva_vagas,sexo,codigo_cor,nome_cor,idade_ingresso,idade_evasao,tipo_ensino_medio,ensino_medio,apv_media_geral
K162300,1999,1,1995.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.2,14,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,25,NA,Não informado,574
R079748,1999,1,1995.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.2,13,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24,NA,Não informado,541
J039051,1999,1,1995.2,VESTIBULAR,1,GRADUADO,2001.2,13,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,25,NA,Não informado,541
T343652,1999,1,1995.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2000.2,11,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,26,NA,Não informado,540
S101027,1999,1,1994.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2000.2,13,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,25,NA,Não informado,560
B353769,1999,1,1995.2,VESTIBULAR,5,CANCELAMENTO DE MATRICULA,2004.2,19,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,33,42,NA,Não informado,567
H143803,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2004.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,570
M172216,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2002.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,22,NA,Não informado,679
J355224,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2000.1,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,18,NA,Não informado,621
W185365,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2002.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21,NA,Não informado,621
O354233,1999,1,1999.1,VESTIBULAR,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2003.2,10,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,812
G265862,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2003.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,662
L323070,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2004.2,12,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,25,NA,Não informado,734
W234757,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2004.1,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,24,NA,Não informado,714
D392301,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2006.2,15,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,27,NA,Não informado,574
F374444,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2003.1,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22,NA,Não informado,616
O294925,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2002.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,22,NA,Não informado,647
B234149,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2003.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,21,NA,Não informado,646
D222390,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2002.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,22,NA,Não informado,635
D039617,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.2,6,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,20,NA,Não informado,633
Y372180,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2002.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,22,NA,Não informado,629
G089399,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2004.2,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,608
Q279083,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.2,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,21,NA,Não informado,593
H341919,1999,1,1999.2,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2004.2,11,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,24,NA,Não informado,591
X347055,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2007.2,17,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,31,NA,Não informado,586
N237621,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2004.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,28,NA,Não informado,584
B348054,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.2,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,28,30,NA,Não informado,582
M266191,1999,1,1999.2,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,2004.1,10,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,27,NA,Não informado,581
C298316,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2004.2,11,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,24,NA,Não informado,580
T002141,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.1,4,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,24,NA,Não informado,579
V271955,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2003.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,573
N132809,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2000.2,4,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,19,NA,Não informado,799
N045621,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2002.2,8,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21,NA,Não informado,710
I287840,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.2,6,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,20,NA,Não informado,701
V392571,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2002.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,20,NA,Não informado,670
Z211675,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2005.1,13,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,25,31,NA,Não informado,665
V340759,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2003.1,9,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,631
H034037,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2004.1,11,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,26,NA,Não informado,639
E197242,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2006.1,15,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,26,NA,Não informado,655
Y041699,1999,1,1999.1,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2005.2,14,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,24,NA,Não informado,644
G217321,1999,1,1999.1,VESTIBULAR,5,CANCELAMENTO DE MATRICULA,2006.1,15,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,25,NA,Não informado,638
Y273504,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2006.2,16,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,25,NA,Não informado,635
Y020694,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2003.2,10,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22,NA,Não informado,633
Q060492,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2003.2,10,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,25,NA,Não informado,633
M345732,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2002.1,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,23,NA,Não informado,629
P235859,1999,1,1999.1,VESTIBULAR,5,CANCELAMENTO DE MATRICULA,2008.2,20,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,32,NA,Não informado,667
Z139550,1999,1,1999.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2003.1,9,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,29,33,NA,Não informado,628
K223583,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2002.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,25,NA,Não informado,659
O150673,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2002.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22,NA,Não informado,626
G009414,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2002.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,21,NA,Não informado,623
H027034,1999,1,2004.1,VESTIBULAR,1,GRADUADO,2008.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,635.7
J070988,1999,1,2004.1,VESTIBULAR,1,GRADUADO,2007.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,22,NA,Não informado,644.8
X036579,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2003.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,782
U371218,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2010.2,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,573
A168683,1999,1,2005.2,VESTIBULAR,21,CANCELADO REPROVOU TODAS POR FALTAS,2008.2,7,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,24,27,NA,Não informado,NA
F199284,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2003.2,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23,NA,Não informado,577
X222727,1999,1,1999.1,VESTIBULAR,1,GRADUADO,2004.1,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,727
Y062814,1999,1,2005.1,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2010.1,11,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,25,NA,Não informado,673
F064652,1999,1,2005.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2005.2,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,20,NA,Não informado,625.3
G356835,1999,1,1999.2,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2006.1,14,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,25,NA,Não informado,579
A295760,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.1,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,25,NA,Não informado,582
N362587,1999,1,1999.2,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,2000.2,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,24,NA,Não informado,615
G205449,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2003.2,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22,NA,Não informado,587
R037827,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2004.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,24,NA,Não informado,602
W070357,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2003.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,24,NA,Não informado,588
C297616,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2004.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,583
E221694,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2003.1,8,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,24,NA,Não informado,578
P284566,1999,1,1999.2,VESTIBULAR,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2000.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,24,NA,Não informado,585
A250383,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2003.1,8,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,25,NA,Não informado,602
F015507,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2002.1,6,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22,NA,Não informado,573
P298203,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2003.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,21,NA,Não informado,604
Q212693,1999,1,2005.1,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2009.1,9,Reingresso,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23,NA,Não informado,661.8
S113726,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,667.3
Z266200,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,642
T349855,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2003.2,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23,NA,Não informado,615
F078285,1999,1,1999.2,VESTIBULAR,5,CANCELAMENTO DE MATRICULA,2009.1,20,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,29,NA,Não informado,569
E142763,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2006.1,14,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,27,NA,Não informado,570
H221584,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.1,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,22,NA,Não informado,590
O244258,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.1,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,20,NA,Não informado,602
Z243679,1999,1,2005.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2006.2,3,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,20,NA,Não informado,NA
X334399,1999,1,2005.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2005.2,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,18,NA,Não informado,619
C019118,1999,1,1999.1,VESTIBULAR,5,CANCELAMENTO DE MATRICULA,2006.1,15,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,25,NA,Não informado,616
R001809,1999,10,1999.2,TRANSFERENCIA JUDICIAL,4,CANCELAMENTO POR ABANDONO,2006.1,14,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,24,31,NA,Não informado,NA
Z250403,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,21,NA,Não informado,704.6
M121984,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2010.1,11,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23,NA,Não informado,655.8
I301233,1999,1,2005.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2006.1,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,21,NA,Não informado,645.2
D000323,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,21,NA,Não informado,667.4
A320173,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2008.1,7,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23,NA,Não informado,660
W130495,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,636.6
M147845,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2011.2,14,Graduado,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,18,24,NA,Não informado,621
O238425,1999,1,2005.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2005.2,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,19,NA,Não informado,667
B040562,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,666.3
B164228,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.1,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22,NA,Não informado,631.5
M293981,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,21,NA,Não informado,677.6
Y126972,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,21,NA,Não informado,652
X386008,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,673.8
A162968,1999,1,2005.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2005.2,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,19,NA,Não informado,620
L323530,1999,1,2005.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2005.2,2,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,20,NA,Não informado,638.3
L190449,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,25,NA,Não informado,636.7
E313011,1999,1,2004.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2004.2,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,19,NA,Não informado,621.1
D079387,1999,1,2004.2,VESTIBULAR,14,CANCELADO NOVO INGRESSO OUTRO CURSO,2008.2,9,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,597.2
M086760,1999,1,2004.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2007.1,7,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21,NA,Não informado,740.3
P313351,1999,1,2004.1,VESTIBULAR,1,GRADUADO,2008.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,619.2
A253208,1999,1,2004.2,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2011.1,14,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,36,43,NA,Não informado,593.7
Y218573,1999,1,2004.2,VESTIBULAR,1,GRADUADO,2009.2,11,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23,NA,Não informado,602.6
F395109,1999,1,2004.2,VESTIBULAR,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2010.1,12,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,26,NA,Não informado,588.1
T020349,1999,1,2004.2,VESTIBULAR,1,GRADUADO,2005.2,3,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,24,25,NA,Não informado,589.2
N354472,1999,1,2004.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2007.2,7,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,28,31,NA,Não informado,592.2
C039063,1999,1,2004.2,VESTIBULAR,1,GRADUADO,2008.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,591.1
H058084,1999,1,2004.2,VESTIBULAR,1,GRADUADO,2008.1,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,27,NA,Não informado,596.7
B120144,1999,1,2004.2,VESTIBULAR,21,CANCELADO REPROVOU TODAS POR FALTAS,2008.2,9,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,24,NA,Não informado,596.3
Q234119,1999,1,2004.2,VESTIBULAR,1,GRADUADO,2012.1,16,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,26,1,Somente escola privada,585.5
A166813,1999,1,2004.2,VESTIBULAR,1,GRADUADO,2008.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,585
U132557,1999,1,2004.2,VESTIBULAR,1,GRADUADO,2008.2,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22,NA,Não informado,604.8
K005825,1999,1,2004.1,VESTIBULAR,1,GRADUADO,2008.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,637.2
V286530,1999,1,2004.1,VESTIBULAR,1,GRADUADO,2008.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,629.5
F200613,1999,1,2004.1,VESTIBULAR,1,GRADUADO,2010.1,13,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,24,NA,Não informado,620.5
L226038,1999,1,2004.1,VESTIBULAR,1,GRADUADO,2008.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,21,NA,Não informado,672.8
C095257,1999,1,2006.2,VESTIBULAR,1,GRADUADO,2011.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,17,22,NA,Não informado,577
Z246294,1999,1,2006.2,VESTIBULAR,1,GRADUADO,2011.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,23,NA,Não informado,577
U138789,1999,1,2006.2,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2010.2,9,Reingresso,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,25,NA,Não informado,574
F063247,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,699.5
J142457,1999,1,2005.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2006.2,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,27,28,NA,Não informado,619
X249669,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,792.7
Z239214,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2008.2,7,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,26,NA,Não informado,615.7
U208595,1999,1,2005.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2006.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,21,NA,Não informado,0
O294844,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2009.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,24,NA,Não informado,609.7
I058341,1999,1,2005.2,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2011.2,13,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,24,NA,Não informado,0
L135945,1999,1,2005.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2006.1,2,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,23,NA,Não informado,0
X195686,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2012.2,15,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,20,27,NA,Não informado,592.6
A387047,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2009.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,27,31,NA,Não informado,589.7
P059789,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2009.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,596.1
X274347,1999,1,2005.2,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2010.1,10,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,31,36,NA,Não informado,0
R149386,1999,1,2005.2,VESTIBULAR,21,CANCELADO REPROVOU TODAS POR FALTAS,2008.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,22,1,Somente escola privada,587.6
O053693,1999,1,2005.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2006.2,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,21,NA,Não informado,603.6
S194939,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2009.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,26,NA,Não informado,616.7
F270600,1999,1,2005.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2006.2,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,20,NA,Não informado,0
Z195464,1999,1,2005.2,VESTIBULAR,21,CANCELADO REPROVOU TODAS POR FALTAS,2008.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,21,NA,Não informado,605.1
M065985,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2010.2,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,576
V240748,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2010.2,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,20,25,NA,Não informado,594.3
B059790,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2009.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,604.8
Z169683,1999,1,2005.2,VESTIBULAR,21,CANCELADO REPROVOU TODAS POR FALTAS,2008.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,25,28,NA,Não informado,NA
V126533,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2012.2,15,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,28,NA,Não informado,602.2
